com,domain,planner,cdkey,akey,gn,pkey,fkey,solved,steps,time
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob7692,IPC2002-Rovers-roverprob7692,IPC2002-Rovers-VHPOP-roverprob7692,1,24,40
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1628,IPC2002-Rovers-roverprob1628,IPC2002-Rovers-VHPOP-roverprob1628,1,43,150
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6283,IPC2002-Rovers-roverprob6283,IPC2002-Rovers-VHPOP-roverprob6283,1,59,810
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1928,IPC2002-Rovers-roverprob1928,IPC2002-Rovers-VHPOP-roverprob1928,1,47,400
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5783,IPC2002-Rovers-roverprob5783,IPC2002-Rovers-VHPOP-roverprob5783,1,32,70
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob9265,IPC2002-Rovers-roverprob9265,IPC2002-Rovers-VHPOP-roverprob9265,1,24,90
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5146,IPC2002-Rovers-roverprob5146,IPC2002-Rovers-VHPOP-roverprob5146,1,45,300
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6523,IPC2002-Rovers-roverprob6523,IPC2002-Rovers-VHPOP-roverprob6523,1,64,1220
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5127,IPC2002-Rovers-roverprob5127,IPC2002-Rovers-VHPOP-roverprob5127,1,56,1420
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76920,IPC2002-Rovers-roverprob76920,IPC2002-Rovers-VHPOP-roverprob76920,1,109,4180
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76921,IPC2002-Rovers-roverprob76921,IPC2002-Rovers-VHPOP-roverprob76921,1,63,2260
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76922,IPC2002-Rovers-roverprob76922,IPC2002-Rovers-VHPOP-roverprob76922,1,70,3020
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76923,IPC2002-Rovers-roverprob76923,IPC2002-Rovers-VHPOP-roverprob76923,1,81,5290
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76924,IPC2002-Rovers-roverprob76924,IPC2002-Rovers-VHPOP-roverprob76924,1,127,21190
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76925,IPC2002-Rovers-roverprob76925,IPC2002-Rovers-VHPOP-roverprob76925,1,32,500
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76926,IPC2002-Rovers-roverprob76926,IPC2002-Rovers-VHPOP-roverprob76926,1,61,1010
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76927,IPC2002-Rovers-roverprob76927,IPC2002-Rovers-VHPOP-roverprob76927,1,98,3570
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76928,IPC2002-Rovers-roverprob76928,IPC2002-Rovers-VHPOP-roverprob76928,1,74,9020
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76929,IPC2002-Rovers-roverprob76929,IPC2002-Rovers-VHPOP-roverprob76929,1,56,2960
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob16280,IPC2002-Rovers-roverprob16280,IPC2002-Rovers-VHPOP-roverprob16280,1,116,12700
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob7692,IPC2002-Rovers-roverprob7692,IPC2002-Rovers-VHPOP-roverprob7692,1,27,900
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1628,IPC2002-Rovers-roverprob1628,IPC2002-Rovers-VHPOP-roverprob1628,1,47,1770
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6283,IPC2002-Rovers-roverprob6283,IPC2002-Rovers-VHPOP-roverprob6283,1,61,1860
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1928,IPC2002-Rovers-roverprob1928,IPC2002-Rovers-VHPOP-roverprob1928,1,53,1770
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5783,IPC2002-Rovers-roverprob5783,IPC2002-Rovers-VHPOP-roverprob5783,1,38,1780
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob9265,IPC2002-Rovers-roverprob9265,IPC2002-Rovers-VHPOP-roverprob9265,1,34,2380
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5146,IPC2002-Rovers-roverprob5146,IPC2002-Rovers-VHPOP-roverprob5146,1,46,3210
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6523,IPC2002-Rovers-roverprob6523,IPC2002-Rovers-VHPOP-roverprob6523,1,73,8970
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5127,IPC2002-Rovers-roverprob5127,IPC2002-Rovers-VHPOP-roverprob5127,1,69,6760
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76920,IPC2002-Rovers-roverprob76920,IPC2002-Rovers-VHPOP-roverprob76920,1,125,15050
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76921,IPC2002-Rovers-roverprob76921,IPC2002-Rovers-VHPOP-roverprob76921,1,75,7170
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76922,IPC2002-Rovers-roverprob76922,IPC2002-Rovers-VHPOP-roverprob76922,1,87,10890
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76923,IPC2002-Rovers-roverprob76923,IPC2002-Rovers-VHPOP-roverprob76923,1,99,18760
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76924,IPC2002-Rovers-roverprob76924,IPC2002-Rovers-VHPOP-roverprob76924,1,131,13500
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76925,IPC2002-Rovers-roverprob76925,IPC2002-Rovers-VHPOP-roverprob76925,1,50,7270
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76926,IPC2002-Rovers-roverprob76926,IPC2002-Rovers-VHPOP-roverprob76926,1,83,8290
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76927,IPC2002-Rovers-roverprob76927,IPC2002-Rovers-VHPOP-roverprob76927,1,114,11430
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76928,IPC2002-Rovers-roverprob76928,IPC2002-Rovers-VHPOP-roverprob76928,1,100,21060
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76929,IPC2002-Rovers-roverprob76929,IPC2002-Rovers-VHPOP-roverprob76929,1,72,31920
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob16280,IPC2002-Rovers-roverprob16280,IPC2002-Rovers-VHPOP-roverprob16280,1,140,38740
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob7692,IPC2002-Rovers-roverprob7692,IPC2002-Rovers-VHPOP-roverprob7692,1,36,60
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1628,IPC2002-Rovers-roverprob1628,IPC2002-Rovers-VHPOP-roverprob1628,1,84,90
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6283,IPC2002-Rovers-roverprob6283,IPC2002-Rovers-VHPOP-roverprob6283,1,64,70
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1928,IPC2002-Rovers-roverprob1928,IPC2002-Rovers-VHPOP-roverprob1928,1,68,80
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5783,IPC2002-Rovers-roverprob5783,IPC2002-Rovers-VHPOP-roverprob5783,1,63,60
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob9265,IPC2002-Rovers-roverprob9265,IPC2002-Rovers-VHPOP-roverprob9265,1,49,70
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5146,IPC2002-Rovers-roverprob5146,IPC2002-Rovers-VHPOP-roverprob5146,1,65,70
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6523,IPC2002-Rovers-roverprob6523,IPC2002-Rovers-VHPOP-roverprob6523,1,93,70
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5127,IPC2002-Rovers-roverprob5127,IPC2002-Rovers-VHPOP-roverprob5127,1,86,90
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76920,IPC2002-Rovers-roverprob76920,IPC2002-Rovers-VHPOP-roverprob76920,1,146,170
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76921,IPC2002-Rovers-roverprob76921,IPC2002-Rovers-VHPOP-roverprob76921,1,94,90
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76922,IPC2002-Rovers-roverprob76922,IPC2002-Rovers-VHPOP-roverprob76922,1,99,90
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76923,IPC2002-Rovers-roverprob76923,IPC2002-Rovers-VHPOP-roverprob76923,1,128,130
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76924,IPC2002-Rovers-roverprob76924,IPC2002-Rovers-VHPOP-roverprob76924,1,199,160
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76925,IPC2002-Rovers-roverprob76925,IPC2002-Rovers-VHPOP-roverprob76925,1,67,60
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76926,IPC2002-Rovers-roverprob76926,IPC2002-Rovers-VHPOP-roverprob76926,1,83,80
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76927,IPC2002-Rovers-roverprob76927,IPC2002-Rovers-VHPOP-roverprob76927,1,145,130
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76928,IPC2002-Rovers-roverprob76928,IPC2002-Rovers-VHPOP-roverprob76928,1,122,150
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76929,IPC2002-Rovers-roverprob76929,IPC2002-Rovers-VHPOP-roverprob76929,1,100,140
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob16280,IPC2002-Rovers-roverprob16280,IPC2002-Rovers-VHPOP-roverprob16280,1,189,180
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob7692,IPC2002-Rovers-roverprob7692,IPC2002-Rovers-VHPOP-roverprob7692,1,28,60
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1628,IPC2002-Rovers-roverprob1628,IPC2002-Rovers-VHPOP-roverprob1628,1,43,120
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6283,IPC2002-Rovers-roverprob6283,IPC2002-Rovers-VHPOP-roverprob6283,1,56,150
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob1928,IPC2002-Rovers-roverprob1928,IPC2002-Rovers-VHPOP-roverprob1928,1,47,100
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5783,IPC2002-Rovers-roverprob5783,IPC2002-Rovers-VHPOP-roverprob5783,1,33,110
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob9265,IPC2002-Rovers-roverprob9265,IPC2002-Rovers-VHPOP-roverprob9265,1,27,130
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5146,IPC2002-Rovers-roverprob5146,IPC2002-Rovers-VHPOP-roverprob5146,1,46,190
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob6523,IPC2002-Rovers-roverprob6523,IPC2002-Rovers-VHPOP-roverprob6523,1,63,420
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob5127,IPC2002-Rovers-roverprob5127,IPC2002-Rovers-VHPOP-roverprob5127,1,56,410
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76920,IPC2002-Rovers-roverprob76920,IPC2002-Rovers-VHPOP-roverprob76920,1,109,750
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76921,IPC2002-Rovers-roverprob76921,IPC2002-Rovers-VHPOP-roverprob76921,1,67,380
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76922,IPC2002-Rovers-roverprob76922,IPC2002-Rovers-VHPOP-roverprob76922,1,76,490
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76923,IPC2002-Rovers-roverprob76923,IPC2002-Rovers-VHPOP-roverprob76923,1,82,790
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76924,IPC2002-Rovers-roverprob76924,IPC2002-Rovers-VHPOP-roverprob76924,1,112,810
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76925,IPC2002-Rovers-roverprob76925,IPC2002-Rovers-VHPOP-roverprob76925,1,36,430
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76926,IPC2002-Rovers-roverprob76926,IPC2002-Rovers-VHPOP-roverprob76926,1,65,550
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76927,IPC2002-Rovers-roverprob76927,IPC2002-Rovers-VHPOP-roverprob76927,1,99,810
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76928,IPC2002-Rovers-roverprob76928,IPC2002-Rovers-VHPOP-roverprob76928,1,81,1060
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob76929,IPC2002-Rovers-roverprob76929,IPC2002-Rovers-VHPOP-roverprob76929,1,64,1140
IPC2002,Rovers,VHPOP,IPC2002-Rovers,IPC2002-Rovers-VHPOP,roverprob16280,IPC2002-Rovers-roverprob16280,IPC2002-Rovers-VHPOP-roverprob16280,1,111,1760
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-1,IPC2002-Satellite-strips-sat-x-1,IPC2002-Satellite-FF.quality-strips-sat-x-1,1,9,0
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-2,IPC2002-Satellite-strips-sat-x-2,IPC2002-Satellite-FF.quality-strips-sat-x-2,1,13,10
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-3,IPC2002-Satellite-strips-sat-x-3,IPC2002-Satellite-FF.quality-strips-sat-x-3,1,12,20
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-4,IPC2002-Satellite-strips-sat-x-4,IPC2002-Satellite-FF.quality-strips-sat-x-4,1,18,20
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-5,IPC2002-Satellite-strips-sat-x-5,IPC2002-Satellite-FF.quality-strips-sat-x-5,1,16,60
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-6,IPC2002-Satellite-strips-sat-x-6,IPC2002-Satellite-FF.quality-strips-sat-x-6,1,20,90
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-7,IPC2002-Satellite-strips-sat-x-7,IPC2002-Satellite-FF.quality-strips-sat-x-7,1,22,230
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-8,IPC2002-Satellite-strips-sat-x-8,IPC2002-Satellite-FF.quality-strips-sat-x-8,1,27,1290
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-9,IPC2002-Satellite-strips-sat-x-9,IPC2002-Satellite-FF.quality-strips-sat-x-9,1,33,2080
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-10,IPC2002-Satellite-strips-sat-x-10,IPC2002-Satellite-FF.quality-strips-sat-x-10,1,31,2120
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-11,IPC2002-Satellite-strips-sat-x-11,IPC2002-Satellite-FF.quality-strips-sat-x-11,1,32,7710
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-12,IPC2002-Satellite-strips-sat-x-12,IPC2002-Satellite-FF.quality-strips-sat-x-12,1,43,26870
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-13,IPC2002-Satellite-strips-sat-x-13,IPC2002-Satellite-FF.quality-strips-sat-x-13,1,61,119500
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-14,IPC2002-Satellite-strips-sat-x-14,IPC2002-Satellite-FF.quality-strips-sat-x-14,1,43,55740
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-15,IPC2002-Satellite-strips-sat-x-15,IPC2002-Satellite-FF.quality-strips-sat-x-15,1,53,368340
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-16,IPC2002-Satellite-strips-sat-x-16,IPC2002-Satellite-FF.quality-strips-sat-x-16,1,48,101550
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-17,IPC2002-Satellite-strips-sat-x-17,IPC2002-Satellite-FF.quality-strips-sat-x-17,1,43,378680
IPC2002,Satellite,FF.quality,IPC2002-Satellite,IPC2002-Satellite-FF.quality,strips-sat-x-18,IPC2002-Satellite-strips-sat-x-18,IPC2002-Satellite-FF.quality-strips-sat-x-18,1,35,43390
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-1,IPC2002-Satellite-strips-sat-x-1,IPC2002-Satellite-FF.speed-strips-sat-x-1,1,9,0
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-2,IPC2002-Satellite-strips-sat-x-2,IPC2002-Satellite-FF.speed-strips-sat-x-2,1,13,0
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-3,IPC2002-Satellite-strips-sat-x-3,IPC2002-Satellite-FF.speed-strips-sat-x-3,1,11,10
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-4,IPC2002-Satellite-strips-sat-x-4,IPC2002-Satellite-FF.speed-strips-sat-x-4,1,18,10
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-5,IPC2002-Satellite-strips-sat-x-5,IPC2002-Satellite-FF.speed-strips-sat-x-5,1,16,10
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-6,IPC2002-Satellite-strips-sat-x-6,IPC2002-Satellite-FF.speed-strips-sat-x-6,1,20,10
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-7,IPC2002-Satellite-strips-sat-x-7,IPC2002-Satellite-FF.speed-strips-sat-x-7,1,22,20
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-8,IPC2002-Satellite-strips-sat-x-8,IPC2002-Satellite-FF.speed-strips-sat-x-8,1,28,20
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-9,IPC2002-Satellite-strips-sat-x-9,IPC2002-Satellite-FF.speed-strips-sat-x-9,1,35,40
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-10,IPC2002-Satellite-strips-sat-x-10,IPC2002-Satellite-FF.speed-strips-sat-x-10,1,35,40
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-11,IPC2002-Satellite-strips-sat-x-11,IPC2002-Satellite-FF.speed-strips-sat-x-11,1,34,80
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-12,IPC2002-Satellite-strips-sat-x-12,IPC2002-Satellite-FF.speed-strips-sat-x-12,1,43,160
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-13,IPC2002-Satellite-strips-sat-x-13,IPC2002-Satellite-FF.speed-strips-sat-x-13,1,61,710
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-14,IPC2002-Satellite-strips-sat-x-14,IPC2002-Satellite-FF.speed-strips-sat-x-14,1,42,210
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-15,IPC2002-Satellite-strips-sat-x-15,IPC2002-Satellite-FF.speed-strips-sat-x-15,1,52,710
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-16,IPC2002-Satellite-strips-sat-x-16,IPC2002-Satellite-FF.speed-strips-sat-x-16,1,53,1000
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-17,IPC2002-Satellite-strips-sat-x-17,IPC2002-Satellite-FF.speed-strips-sat-x-17,1,48,1000
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-18,IPC2002-Satellite-strips-sat-x-18,IPC2002-Satellite-FF.speed-strips-sat-x-18,1,35,140
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-19,IPC2002-Satellite-strips-sat-x-19,IPC2002-Satellite-FF.speed-strips-sat-x-19,1,73,760
IPC2002,Satellite,FF.speed,IPC2002-Satellite,IPC2002-Satellite-FF.speed,strips-sat-x-20,IPC2002-Satellite-strips-sat-x-20,IPC2002-Satellite-FF.speed-strips-sat-x-20,1,107,13760
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-1,IPC2002-Satellite-strips-sat-x-1,IPC2002-Satellite-LPG-strips-sat-x-1,1,9,10
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-2,IPC2002-Satellite-strips-sat-x-2,IPC2002-Satellite-LPG-strips-sat-x-2,1,14,210
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-3,IPC2002-Satellite-strips-sat-x-3,IPC2002-Satellite-LPG-strips-sat-x-3,1,11,0
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-4,IPC2002-Satellite-strips-sat-x-4,IPC2002-Satellite-LPG-strips-sat-x-4,1,20,20
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-5,IPC2002-Satellite-strips-sat-x-5,IPC2002-Satellite-LPG-strips-sat-x-5,1,16,10
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-6,IPC2002-Satellite-strips-sat-x-6,IPC2002-Satellite-LPG-strips-sat-x-6,1,20,30
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-7,IPC2002-Satellite-strips-sat-x-7,IPC2002-Satellite-LPG-strips-sat-x-7,1,22,30
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-8,IPC2002-Satellite-strips-sat-x-8,IPC2002-Satellite-LPG-strips-sat-x-8,1,26,50
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-9,IPC2002-Satellite-strips-sat-x-9,IPC2002-Satellite-LPG-strips-sat-x-9,1,31,60
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-10,IPC2002-Satellite-strips-sat-x-10,IPC2002-Satellite-LPG-strips-sat-x-10,1,31,160
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-11,IPC2002-Satellite-strips-sat-x-11,IPC2002-Satellite-LPG-strips-sat-x-11,1,33,330
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-12,IPC2002-Satellite-strips-sat-x-12,IPC2002-Satellite-LPG-strips-sat-x-12,1,47,230
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-13,IPC2002-Satellite-strips-sat-x-13,IPC2002-Satellite-LPG-strips-sat-x-13,1,63,570
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-14,IPC2002-Satellite-strips-sat-x-14,IPC2002-Satellite-LPG-strips-sat-x-14,1,43,1500
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-15,IPC2002-Satellite-strips-sat-x-15,IPC2002-Satellite-LPG-strips-sat-x-15,1,49,1400
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-16,IPC2002-Satellite-strips-sat-x-16,IPC2002-Satellite-LPG-strips-sat-x-16,1,52,910
IPC2002,Satellite,LPG,IPC2002-Satellite,IPC2002-Satellite-LPG,strips-sat-x-17,IPC2002-Satellite-strips-sat-x-17,IPC2002-Satellite-LPG-strips-sat-x-17,1,46,820
