"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"358","IPC1998","hsp","mprime","strips-mprime-x-12",1,"D","Time","D^9vTime^0.4",0.427294803533458,-13960.0235473532,1.37641615385391,0,0.0178555874966926,0,0
"359","IPC1998","blackbox","mprime","strips-mprime-x-12",2,"D","Time","D^9vTime^0.4",0.84440350776726,2188.73893918898,1.69079479029273,0,0.0284935900413737,0,2
"375","IPC1998","blackbox","mprime","strips-mprime-x-16",2,"D","Time","D^9vTime^0.4",0.84440350776726,1252.98266121443,1.3681488368739,0,0.0198462000014121,0,2
"376","IPC1998","hsp","mprime","strips-mprime-x-16",1,"D","Time","D^9vTime^0.4",0.427294803533458,-43535.2750623443,1.86248952979339,0,0.0203606898332163,0,0
"389","IPC1998","ipp","mprime","strips-mprime-x-2",1,"D","Time","D^9vTime^0.4",0.816889806428509,-31337.6852655595,2.90916097527851,0,0.133423704335815,1,0
"390","IPC1998","stan","mprime","strips-mprime-x-2",1,"D","Time","D^9vTime^0.4",0.812888386475125,-954.6206450908,1.45456523043176,0,0.019838685838732,0,0
"391","IPC1998","blackbox","mprime","strips-mprime-x-2",1,"D","Time","D^9vTime^0.4",0.84440350776726,3257.58665923928,2.3428355190463,0,0.102516013354938,1,0
"392","IPC1998","hsp","mprime","strips-mprime-x-2",1,"D","Time","D^9vTime^0.4",0.427294803533458,-6565.52530623996,1.61310455862406,0,0.00833740893665603,0,0
"417","IPC1998","ipp","mprime","strips-mprime-x-26",1,"D","Time","D^9vTime^0.4",0.816889806428509,-3258.75436397601,1.44062739909068,0,0.0150459739983358,0,0
"418","IPC1998","hsp","mprime","strips-mprime-x-26",2,"D","Time","D^9vTime^0.4",0.427294803533458,-3506.11531578053,1.91212441678622,0,0.0592739186544067,0,2
"420","IPC1998","blackbox","mprime","strips-mprime-x-26",1,"D","Time","D^9vTime^0.4",0.84440350776726,1742.3652969647,1.96920270466447,0,0.0517807244799656,0,0
"423","IPC1998","hsp","mprime","strips-mprime-x-27",1,"D","Time","D^9vTime^0.4",0.427294803533458,-16194.1438579759,1.37026808541822,0,0.0216321228202684,0,0
"424","IPC1998","blackbox","mprime","strips-mprime-x-27",1,"D","Time","D^9vTime^0.4",0.84440350776726,1074.11045302431,1.80618585750388,0,0.049819367108613,0,0
"429","IPC1998","stan","mprime","strips-mprime-x-29",2,"D","Time","D^9vTime^0.4",0.812888386475125,-4882.82492639609,2.4348503091158,0,0.113309372933047,1,2
"430","IPC1998","blackbox","mprime","strips-mprime-x-29",0,"D","Time","D^9vTime^0.4",0.84440350776726,0,1.85103101293252,0,0.00329647390431438,0,2
"431","IPC1998","hsp","mprime","strips-mprime-x-29",0,"D","Time","D^9vTime^0.4",0.427294803533458,0,1.22619691399596,0,0.000177966362291715,0,0
"442","IPC1998","blackbox","mprime","strips-mprime-x-4",2,"D","Time","D^9vTime^0.4",0.84440350776726,1871.44383423495,1.79536815329468,0,0.0409789219530118,0,2
"443","IPC1998","hsp","mprime","strips-mprime-x-4",2,"D","Time","D^9vTime^0.4",0.427294803533458,-7402.8508348138,3.2298992042395,0,0.338599442366489,1,2
"444","IPC1998","ipp","mprime","strips-mprime-x-4",2,"D","Time","D^9vTime^0.4",0.816889806428509,-13742.7104388932,3.41171372344271,1,0.516232482722755,1,2
