Planner,P2,Problem,Time,# Steps
hsp,HSP2,logistics-16-0,0.9563,110
hsp,HSP2,logistics-16-1,0.7352,103
hsp,HSP2,logistics-17-0,0.9989,117
hsp,HSP2,logistics-17-1,1.0773,119
hsp,HSP2,logistics-18-0,1.2261,142
hsp,HSP2,logistics-18-1,0.9025,101
hsp,HSP2,logistics-19-0,1.8071,133
hsp,HSP2,logistics-19-1,1.6453,119
hsp,HSP2,logistics-20-0,1.7955,139
hsp,HSP2,logistics-20-1,2.0453,133
hsp,HSP2,logistics-21-0,1.8982,143
hsp,HSP2,logistics-21-1,1.9192,128
hsp,HSP2,logistics-22-0,2.9029,141
hsp,HSP2,logistics-22-1,2.7355,142
hsp,HSP2,logistics-23-0,3.3167,148
hsp,HSP2,logistics-23-1,2.668,124
hsp,HSP2,logistics-24-0,3.8103,170
hsp,HSP2,logistics-24-1,3.4759,173
hsp,HSP2,logistics-25-0,8.1766,190
hsp,HSP2,logistics-25-1,8.1559,195
hsp,HSP2,logistics-26-0,7.9487,177
hsp,HSP2,logistics-26-1,8.7758,198
hsp,HSP2,logistics-27-0,8.9358,192
hsp,HSP2,logistics-27-1,8.4823,172
hsp,HSP2,logistics-28-0,12.1097,215
hsp,HSP2,logistics-28-1,11.3473,195
hsp,HSP2,logistics-29-0,14.165,236
hsp,HSP2,logistics-29-1,12.2325,197
hsp,HSP2,logistics-30-0,15.3249,230
hsp,HSP2,logistics-30-1,15.2009,238
hsp,HSP2,logistics-31-0,19.4086,233
hsp,HSP2,logistics-31-1,20.7148,236
hsp,HSP2,logistics-32-0,19.5999,228
hsp,HSP2,logistics-32-1,21.2263,242
hsp,HSP2,logistics-33-0,22.0895,239
hsp,HSP2,logistics-33-1,22.1365,252
hsp,HSP2,logistics-34-0,29.1501,252
hsp,HSP2,logistics-34-1,28.2397,244
hsp,HSP2,logistics-35-0,29.9817,239
hsp,HSP2,logistics-35-1,29.8095,253
hsp,HSP2,logistics-36-0,32.9893,255
hsp,HSP2,logistics-36-1,36.0233,280
hsp,HSP2,logistics-37-0,64.8469,294
hsp,HSP2,logistics-37-1,62.6809,297
hsp,HSP2,logistics-38-0,63.4676,272
hsp,HSP2,logistics-38-1,58.8738,262
hsp,HSP2,logistics-39-0,65.7254,287
hsp,HSP2,logistics-39-1,65.4992,286
hsp,HSP2,logistics-40-0,79.7721,293
hsp,HSP2,logistics-40-1,75.7781,280
hsp,HSP2,logistics-41-0,84.3014,306
hsp,HSP2,logistics-41-1,98.9834,316
stanplan,STAN,logistics-16-0,0.55,89
stanplan,STAN,logistics-16-1,0.5,83
stanplan,STAN,logistics-17-0,0.48,93
stanplan,STAN,logistics-17-1,0.62,95
stanplan,STAN,logistics-18-0,1.06,117
stanplan,STAN,logistics-18-1,0.29,78
stanplan,STAN,logistics-19-0,0.7,101
stanplan,STAN,logistics-19-1,0.48,89
stanplan,STAN,logistics-20-0,1.05,110
stanplan,STAN,logistics-20-1,1.02,106
stanplan,STAN,logistics-21-0,1.4,113
stanplan,STAN,logistics-21-1,1.07,103
stanplan,STAN,logistics-22-0,1.49,113
stanplan,STAN,logistics-22-1,1.82,111
stanplan,STAN,logistics-23-0,1.69,116
stanplan,STAN,logistics-23-1,1.17,102
stanplan,STAN,logistics-24-0,2.7,131
stanplan,STAN,logistics-24-1,3.49,143
stanplan,STAN,logistics-25-0,4.75,149
stanplan,STAN,logistics-25-1,5.16,152
stanplan,STAN,logistics-26-0,4.58,138
stanplan,STAN,logistics-26-1,6.02,156
stanplan,STAN,logistics-27-0,5.34,147
stanplan,STAN,logistics-27-1,4.34,139
stanplan,STAN,logistics-28-0,9.64,171
stanplan,STAN,logistics-28-1,7.44,157
stanplan,STAN,logistics-29-0,13.35,184
stanplan,STAN,logistics-29-1,6.22,155
stanplan,STAN,logistics-30-0,10.36,177
stanplan,STAN,logistics-30-1,12.03,189
stanplan,STAN,logistics-31-0,16.59,184
stanplan,STAN,logistics-31-1,13.65,181
stanplan,STAN,logistics-32-0,17.58,186
stanplan,STAN,logistics-32-1,20.11,190
stanplan,STAN,logistics-33-0,19.22,186
stanplan,STAN,logistics-33-1,23.15,200
stanplan,STAN,logistics-34-0,25.27,199
stanplan,STAN,logistics-34-1,21.05,193
stanplan,STAN,logistics-35-0,18.9,182
stanplan,STAN,logistics-35-1,33.52,195
stanplan,STAN,logistics-36-0,22.45,196
stanplan,STAN,logistics-36-1,27.9,215
stanplan,STAN,logistics-37-0,61.14,228
stanplan,STAN,logistics-37-1,63.08,228
stanplan,STAN,logistics-38-0,43.83,214
stanplan,STAN,logistics-38-1,53.56,209
stanplan,STAN,logistics-39-0,70.7,227
stanplan,STAN,logistics-39-1,66.91,219
stanplan,STAN,logistics-40-0,76.96,232
stanplan,STAN,logistics-40-1,75.87,225
stanplan,STAN,logistics-41-0,76.52,242
stanplan,STAN,logistics-41-1,79.92,245
yrefanid,GRT,logistics-16-0,1.73,93
yrefanid,GRT,logistics-16-1,1.72,88
yrefanid,GRT,logistics-17-0,1.89,102
yrefanid,GRT,logistics-17-1,1.87,98
yrefanid,GRT,logistics-18-0,2.46,132
yrefanid,GRT,logistics-18-1,1.77,88
yrefanid,GRT,logistics-19-0,3.07,108
yrefanid,GRT,logistics-19-1,2.86,99
yrefanid,GRT,logistics-20-0,3.28,118
yrefanid,GRT,logistics-20-1,3.5,113
yrefanid,GRT,logistics-21-0,3.24,119
yrefanid,GRT,logistics-21-1,3.28,110
yrefanid,GRT,logistics-22-0,5.49,122
yrefanid,GRT,logistics-22-1,5.28,117
yrefanid,GRT,logistics-23-0,5.84,126
yrefanid,GRT,logistics-23-1,4.66,107
yrefanid,GRT,logistics-24-0,6.78,146
yrefanid,GRT,logistics-24-1,6.14,151
yrefanid,GRT,logistics-25-0,15.17,165
yrefanid,GRT,logistics-25-1,14.21,168
yrefanid,GRT,logistics-26-0,11.06,149
yrefanid,GRT,logistics-26-1,14.56,174
yrefanid,GRT,logistics-27-0,11.51,158
yrefanid,GRT,logistics-27-1,10.34,146
yrefanid,GRT,logistics-28-0,24.37,192
yrefanid,GRT,logistics-28-1,19.73,167
yrefanid,GRT,logistics-29-0,25.94,211
yrefanid,GRT,logistics-29-1,20.76,174
yrefanid,GRT,logistics-30-0,21.62,197
yrefanid,GRT,logistics-30-1,21.98,208
yrefanid,GRT,logistics-31-0,35.62,201
yrefanid,GRT,logistics-31-1,33.3,199
yrefanid,GRT,logistics-32-0,34.62,202
yrefanid,GRT,logistics-32-1,42.83,219
yrefanid,GRT,logistics-33-0,32.79,207
yrefanid,GRT,logistics-33-1,33.6,217
yrefanid,GRT,logistics-34-0,54.84,221
yrefanid,GRT,logistics-34-1,45.3,209
yrefanid,GRT,logistics-35-0,47.86,202
yrefanid,GRT,logistics-35-1,52.15,218
yrefanid,GRT,logistics-36-0,47.09,216
yrefanid,GRT,logistics-36-1,53.99,242
yrefanid,GRT,logistics-37-0,99.55,265
yrefanid,GRT,logistics-37-1,96.6,257
yrefanid,GRT,logistics-38-0,87.08,239
yrefanid,GRT,logistics-38-1,85.68,229
yrefanid,GRT,logistics-39-0,88.23,250
yrefanid,GRT,logistics-39-1,89.59,245
yrefanid,GRT,logistics-40-0,144.24,264
yrefanid,GRT,logistics-40-1,141.73,254
yrefanid,GRT,logistics-41-0,132.37,265
yrefanid,GRT,logistics-41-1,155.52,286
hoffmann,MIPS,LOGISTICS-16-0,0.24,93
hoffmann,MIPS,LOGISTICS-16-1,0.18,85
hoffmann,MIPS,LOGISTICS-17-0,0.27,99
hoffmann,MIPS,LOGISTICS-17-1,0.3,93
hoffmann,MIPS,LOGISTICS-18-0,1.18,126
hoffmann,MIPS,LOGISTICS-18-1,0.28,87
hoffmann,MIPS,LOGISTICS-19-0,0.43,103
hoffmann,MIPS,LOGISTICS-19-1,0.31,93
hoffmann,MIPS,LOGISTICS-20-0,0.56,118
hoffmann,MIPS,LOGISTICS-20-1,0.36,111
hoffmann,MIPS,LOGISTICS-21-0,0.72,118
hoffmann,MIPS,LOGISTICS-21-1,0.25,104
hoffmann,MIPS,LOGISTICS-22-0,0.82,115
hoffmann,MIPS,LOGISTICS-22-1,1.48,116
hoffmann,MIPS,LOGISTICS-23-0,0.58,117
hoffmann,MIPS,LOGISTICS-23-1,0.35,104
hoffmann,MIPS,LOGISTICS-24-0,0.54,136
hoffmann,MIPS,LOGISTICS-24-1,1.77,148
hoffmann,MIPS,LOGISTICS-25-0,1.96,159
hoffmann,MIPS,LOGISTICS-25-1,4.37,163
hoffmann,MIPS,LOGISTICS-26-0,1.06,142
hoffmann,MIPS,LOGISTICS-26-1,2.58,171
hoffmann,MIPS,LOGISTICS-27-0,2.39,154
hoffmann,MIPS,LOGISTICS-27-1,2.66,142
hoffmann,MIPS,LOGISTICS-28-0,5.47,181
hoffmann,MIPS,LOGISTICS-28-1,4.79,169
hoffmann,MIPS,LOGISTICS-29-0,4.06,184
hoffmann,MIPS,LOGISTICS-29-1,9.33,174
hoffmann,MIPS,LOGISTICS-30-0,2.84,187
hoffmann,MIPS,LOGISTICS-30-1,5.4,200
hoffmann,MIPS,LOGISTICS-31-0,3.97,191
hoffmann,MIPS,LOGISTICS-31-1,6.06,183
hoffmann,MIPS,LOGISTICS-32-0,20.35,201
hoffmann,MIPS,LOGISTICS-32-1,9.8,194
hoffmann,MIPS,LOGISTICS-33-0,9.42,198
hoffmann,MIPS,LOGISTICS-33-1,9.4,206
hoffmann,MIPS,LOGISTICS-34-0,21.34,219
hoffmann,MIPS,LOGISTICS-34-1,9.52,195
hoffmann,MIPS,LOGISTICS-35-0,14.91,193
hoffmann,MIPS,LOGISTICS-35-1,19.32,207
hoffmann,MIPS,LOGISTICS-36-0,11.12,209
hoffmann,MIPS,LOGISTICS-36-1,12.04,221
hoffmann,MIPS,LOGISTICS-37-0,21.73,237
hoffmann,MIPS,LOGISTICS-37-1,18.35,234
hoffmann,MIPS,LOGISTICS-38-0,21.209999,224
hoffmann,MIPS,LOGISTICS-38-1,21.540001,223
hoffmann,MIPS,LOGISTICS-39-0,56.049999,239
hoffmann,MIPS,LOGISTICS-39-1,54.869999,250
hoffmann,MIPS,LOGISTICS-40-0,19.200001,251
hoffmann,MIPS,LOGISTICS-40-1,39.66,241
hoffmann,MIPS,LOGISTICS-41-0,18.18,248
hoffmann,MIPS,LOGISTICS-41-1,98.209999,281
edelkamp,Mips,logistics-16-0,0.52,96
edelkamp,Mips,logistics-16-1,0.39,85
edelkamp,Mips,logistics-17-0,0.56,100
edelkamp,Mips,logistics-17-1,0.7,100
edelkamp,Mips,logistics-18-0,0.93,127
edelkamp,Mips,logistics-18-1,0.36,78
edelkamp,Mips,logistics-19-0,1.14,109
edelkamp,Mips,logistics-19-1,0.62,96
edelkamp,Mips,logistics-20-0,0.75,118
edelkamp,Mips,logistics-20-1,0.68,108
edelkamp,Mips,logistics-21-0,0.8,120
edelkamp,Mips,logistics-21-1,0.61,102
edelkamp,Mips,logistics-22-0,1.22,119
edelkamp,Mips,logistics-22-1,0.95,110
edelkamp,Mips,logistics-23-0,1.2,122
edelkamp,Mips,logistics-23-1,0.88,106
edelkamp,Mips,logistics-24-0,1.07,134
edelkamp,Mips,logistics-24-1,2.57,157
edelkamp,Mips,logistics-25-0,2.61,152
edelkamp,Mips,logistics-25-1,6.56,167
edelkamp,Mips,logistics-26-0,3.49,153
edelkamp,Mips,logistics-26-1,5.63,169
edelkamp,Mips,logistics-27-0,3.74,154
edelkamp,Mips,logistics-27-1,5.5,148
edelkamp,Mips,logistics-28-0,8.82,184
edelkamp,Mips,logistics-28-1,6.62,170
edelkamp,Mips,logistics-29-0,8.49,205
edelkamp,Mips,logistics-29-1,7.61,169
edelkamp,Mips,logistics-30-0,16.28,201
edelkamp,Mips,logistics-30-1,10.83,204
edelkamp,Mips,logistics-31-0,13.99,200
edelkamp,Mips,logistics-31-1,10.58,197
edelkamp,Mips,logistics-32-0,17.25,201
edelkamp,Mips,logistics-32-1,7.23,199
edelkamp,Mips,logistics-33-0,12.2,204
edelkamp,Mips,logistics-33-1,20.26,224
edelkamp,Mips,logistics-34-0,19.25,217
edelkamp,Mips,logistics-34-1,15.51,202
edelkamp,Mips,logistics-35-0,11.7,198
edelkamp,Mips,logistics-35-1,12.12,205
edelkamp,Mips,logistics-36-0,8.89,200
edelkamp,Mips,logistics-36-1,28.48,241
edelkamp,Mips,logistics-37-0,28.57,245
edelkamp,Mips,logistics-37-1,46.29,254
edelkamp,Mips,logistics-38-0,38.26,231
edelkamp,Mips,logistics-38-1,36.85,229
edelkamp,Mips,logistics-39-0,64.43,249
edelkamp,Mips,logistics-39-1,20.01,234
edelkamp,Mips,logistics-40-0,34.58,254
edelkamp,Mips,logistics-40-1,27.03,236
edelkamp,Mips,logistics-41-0,38.22,255
edelkamp,Mips,logistics-41-1,71.72,274
flin,System-R,log-x-1,0.36,53
flin,System-R,log-x-2,0.81,83
flin,System-R,log-x-3,2.82,122
flin,System-R,log-x-4,92.9,146
flin,System-R,logistics-10-0,0.21,60
flin,System-R,logistics-10-1,0.24,59
flin,System-R,logistics-11-0,0.23,67
flin,System-R,logistics-11-1,0.34,83
flin,System-R,logistics-12-0,0.24,57
flin,System-R,logistics-12-1,0.39,102
flin,System-R,logistics-13-0,0.69,134
flin,System-R,logistics-13-1,0.54,106
flin,System-R,logistics-14-0,0.52,108
flin,System-R,logistics-14-1,0.74,134
flin,System-R,logistics-15-0,0.88,150
flin,System-R,logistics-15-1,0.75,133
flin,System-R,logistics-18-0,1.69,227
flin,System-R,logistics-18-1,0.95,147
flin,System-R,logistics-20-0,2.14,221
flin,System-R,logistics-20-1,1.91,200
flin,System-R,logistics-25-0,4.84,350
flin,System-R,logistics-25-1,4.76,352
flin,System-R,logistics-30-0,7.89,439
flin,System-R,logistics-30-1,7.96,447
flin,System-R,logistics-4-0,0.04,26
flin,System-R,logistics-4-1,0.02,25
flin,System-R,logistics-4-2,0.04,16
flin,System-R,logistics-5-0,0.07,40
flin,System-R,logistics-5-1,0.04,22
flin,System-R,logistics-5-2,0.03,10
flin,System-R,logistics-6-0,0.08,34
flin,System-R,logistics-6-1,0.04,16
flin,System-R,logistics-6-2,0.07,33
flin,System-R,logistics-6-9,0.05,31
flin,System-R,logistics-7-0,0.15,49
flin,System-R,logistics-7-1,0.16,54
flin,System-R,logistics-8-0,0.11,42
flin,System-R,logistics-8-1,0.17,66
flin,System-R,logistics-9-0,0.13,50
flin,System-R,logistics-9-1,0.11,43
pbr,PbR,log-x-1,0.71,28
pbr,PbR,log-x-2,0.98,34
pbr,PbR,log-x-3,4.82,57
pbr,PbR,log-x-4,5.84,62
pbr,PbR,logistics-10-0,4.12,48
pbr,PbR,logistics-10-1,9.53,45
pbr,PbR,logistics-11-0,5.88,50
pbr,PbR,logistics-11-1,57.36,62
pbr,PbR,logistics-12-0,6.66,44
pbr,PbR,logistics-12-1,82.09,71
pbr,PbR,logistics-13-0,21.59,81
pbr,PbR,logistics-13-1,13.68,73
pbr,PbR,logistics-14-0,8.89,64
pbr,PbR,logistics-14-1,30.96,78
pbr,PbR,logistics-15-0,48.03,88
pbr,PbR,logistics-15-1,24.33,75
pbr,PbR,logistics-18-0,279.19,128
pbr,PbR,logistics-18-1,35.04,83
pbr,PbR,logistics-20-0,202.54,118
pbr,PbR,logistics-20-1,130.26,109
pbr,PbR,logistics-25-0,387.85,168
pbr,PbR,logistics-25-1,346.57,175
pbr,PbR,logistics-30-0,688.75,203
pbr,PbR,logistics-30-1,864.57,210
pbr,PbR,logistics-4-0,0.44,20
pbr,PbR,logistics-4-1,0.55,20
pbr,PbR,logistics-4-2,0.16,16
pbr,PbR,logistics-5-0,0.6,28
pbr,PbR,logistics-5-1,0.2,17
pbr,PbR,logistics-5-2,0.04,8
pbr,PbR,logistics-6-0,0.7,26
pbr,PbR,logistics-6-1,0.13,15
pbr,PbR,logistics-6-2,0.69,27
pbr,PbR,logistics-6-9,0.52,26
pbr,PbR,logistics-7-0,2.71,38
pbr,PbR,logistics-7-1,9.7,46
pbr,PbR,logistics-8-0,1.48,32
pbr,PbR,logistics-8-1,19.1,48
pbr,PbR,logistics-9-0,2.9,37
pbr,PbR,logistics-9-1,1.5,32
shop,SHOP,log-x-1,0.1,26
shop,SHOP,log-x-2,0.22,33
shop,SHOP,log-x-3,0.5,55
shop,SHOP,log-x-4,1.44,59
shop,SHOP,logistics-10-0,0.09,46
shop,SHOP,logistics-10-1,0.12,42
shop,SHOP,logistics-11-0,0.12,49
shop,SHOP,logistics-11-1,0.2,61
shop,SHOP,logistics-12-0,0.11,43
shop,SHOP,logistics-12-1,0.17,68
shop,SHOP,logistics-13-0,0.28,74
shop,SHOP,logistics-13-1,0.23,65
shop,SHOP,logistics-14-0,0.22,58
shop,SHOP,logistics-14-1,0.28,75
shop,SHOP,logistics-15-0,0.37,80
shop,SHOP,logistics-15-1,0.39,68
shop,SHOP,logistics-18-0,0.73,119
shop,SHOP,logistics-18-1,0.37,79
shop,SHOP,logistics-20-0,0.78,112
shop,SHOP,logistics-20-1,0.82,104
shop,SHOP,logistics-25-0,1.86,149
shop,SHOP,logistics-25-1,1.7,154
shop,SHOP,logistics-30-0,2.96,181
shop,SHOP,logistics-30-1,2.4,192
shop,SHOP,logistics-4-0,0.03,20
shop,SHOP,logistics-4-1,0.02,19
shop,SHOP,logistics-4-2,0.02,15
shop,SHOP,logistics-5-0,0.05,27
shop,SHOP,logistics-5-1,0.03,17
shop,SHOP,logistics-5-2,0.02,8
shop,SHOP,logistics-6-0,0.04,25
shop,SHOP,logistics-6-1,0.02,14
shop,SHOP,logistics-6-2,0.04,25
shop,SHOP,logistics-6-9,0.04,24
shop,SHOP,logistics-7-0,0.07,37
shop,SHOP,logistics-7-1,0.09,44
shop,SHOP,logistics-8-0,0.05,32
shop,SHOP,logistics-8-1,0.09,44
shop,SHOP,logistics-9-0,0.06,36
shop,SHOP,logistics-9-1,0.06,30
stoerr,BDDPlan,logistics-4-0,947.34,20
stoerr,BDDPlan,logistics-4-1,945.81,19
stoerr,BDDPlan,logistics-4-2,915.33,15
stoerr,BDDPlan,logistics-5-0,1103.65,27
stoerr,BDDPlan,logistics-5-1,1264.52,17
stoerr,BDDPlan,logistics-5-2,1010.49,8
stoerr,BDDPlan,logistics-6-0,1076.57,25
stoerr,BDDPlan,logistics-6-1,918.12,14
stoerr,BDDPlan,logistics-6-2,1016.56,25
stoerr,BDDPlan,logistics-6-9,985.11,24
talplan,TALplanner,log-x-1,0.23,26
talplan,TALplanner,log-x-2,0.24,33
talplan,TALplanner,log-x-3,0.3,55
talplan,TALplanner,log-x-4,0.31,59
talplan,TALplanner,logistics-10-0,0.26,46
talplan,TALplanner,logistics-10-1,0.24,43
talplan,TALplanner,logistics-11-0,0.24,51
talplan,TALplanner,logistics-11-1,0.25,63
talplan,TALplanner,logistics-12-0,0.24,43
talplan,TALplanner,logistics-12-1,0.25,74
talplan,TALplanner,logistics-13-0,0.27,83
talplan,TALplanner,logistics-13-1,0.25,66
talplan,TALplanner,logistics-14-0,0.26,58
talplan,TALplanner,logistics-14-1,0.25,76
talplan,TALplanner,logistics-15-0,0.26,82
talplan,TALplanner,logistics-15-1,0.26,71
talplan,TALplanner,logistics-18-0,0.28,126
talplan,TALplanner,logistics-18-1,0.27,87
talplan,TALplanner,logistics-20-0,0.29,117
talplan,TALplanner,logistics-20-1,0.29,108
talplan,TALplanner,logistics-25-0,0.43,158
talplan,TALplanner,logistics-25-1,0.33,158
talplan,TALplanner,logistics-30-0,0.39,193
talplan,TALplanner,logistics-30-1,0.39,207
talplan,TALplanner,logistics-4-0,0.23,20
talplan,TALplanner,logistics-4-1,0.23,19
talplan,TALplanner,logistics-4-2,0.23,15
talplan,TALplanner,logistics-5-0,0.23,27
talplan,TALplanner,logistics-5-1,0.24,17
talplan,TALplanner,logistics-5-2,0.23,8
talplan,TALplanner,logistics-6-0,0.23,25
talplan,TALplanner,logistics-6-1,0.23,14
talplan,TALplanner,logistics-6-2,0.24,25
talplan,TALplanner,logistics-6-9,0.23,24
talplan,TALplanner,logistics-7-0,0.24,38
talplan,TALplanner,logistics-7-1,0.24,44
talplan,TALplanner,logistics-8-0,0.23,31
talplan,TALplanner,logistics-8-1,0.24,44
talplan,TALplanner,logistics-9-0,0.24,38
talplan,TALplanner,logistics-9-1,0.32,30
flin,System-R,logistics-100-0,640.43,3540
flin,System-R,logistics-100-1,633.67,3569
flin,System-R,logistics-16-0,1.24,175
flin,System-R,logistics-16-1,1.31,170
flin,System-R,logistics-17-0,1.1,170
flin,System-R,logistics-17-1,1.31,178
flin,System-R,logistics-18-0,1.67,227
flin,System-R,logistics-18-1,0.97,147
flin,System-R,logistics-19-0,1.45,180
flin,System-R,logistics-19-1,1.48,163
flin,System-R,logistics-20-0,2.12,221
flin,System-R,logistics-20-1,1.91,200
flin,System-R,logistics-21-0,2.31,224
flin,System-R,logistics-21-1,2.12,210
flin,System-R,logistics-22-0,2.61,219
flin,System-R,logistics-22-1,3.03,234
flin,System-R,logistics-23-0,2.91,237
flin,System-R,logistics-23-1,2.73,209
flin,System-R,logistics-24-0,3.51,278
flin,System-R,logistics-24-1,4.04,293
flin,System-R,logistics-25-0,4.82,350
flin,System-R,logistics-25-1,4.76,352
flin,System-R,logistics-26-0,4.66,335
flin,System-R,logistics-26-1,5.31,370
flin,System-R,logistics-27-0,5.48,359
flin,System-R,logistics-27-1,5.1,339
flin,System-R,logistics-28-0,7.41,424
flin,System-R,logistics-28-1,6.54,372
flin,System-R,logistics-29-0,8.37,461
flin,System-R,logistics-29-1,6.15,365
flin,System-R,logistics-30-0,7.9,439
flin,System-R,logistics-30-1,7.97,447
flin,System-R,logistics-31-0,9.23,447
flin,System-R,logistics-31-1,8.93,441
flin,System-R,logistics-32-0,10.42,468
flin,System-R,logistics-32-1,10.55,495
flin,System-R,logistics-33-0,10.4,475
flin,System-R,logistics-33-1,11.45,509
flin,System-R,logistics-34-0,12.22,490
flin,System-R,logistics-34-1,11.69,483
flin,System-R,logistics-35-0,11.21,460
flin,System-R,logistics-35-1,14.93,523
flin,System-R,logistics-36-0,12.07,488
flin,System-R,logistics-36-1,13.09,542
flin,System-R,logistics-37-0,19.66,681
flin,System-R,logistics-37-1,21.24,711
flin,System-R,logistics-38-0,17.36,634
flin,System-R,logistics-38-1,17.96,622
flin,System-R,logistics-39-0,20.56,696
flin,System-R,logistics-39-1,19.92,691
flin,System-R,logistics-40-0,23.57,715
flin,System-R,logistics-40-1,22.69,701
flin,System-R,logistics-41-0,23.38,721
flin,System-R,logistics-41-1,23.14,720
flin,System-R,logistics-42-0,24.08,724
flin,System-R,logistics-42-1,27.89,764
flin,System-R,logistics-43-0,27.89,763
flin,System-R,logistics-43-1,31.93,815
flin,System-R,logistics-44-0,29.37,789
flin,System-R,logistics-44-1,29.49,765
flin,System-R,logistics-45-0,30.93,828
flin,System-R,logistics-45-1,33.89,881
flin,System-R,logistics-46-0,35.5,841
flin,System-R,logistics-46-1,36.83,843
flin,System-R,logistics-47-0,41.08,922
flin,System-R,logistics-47-1,37.13,838
flin,System-R,logistics-48-0,35.14,829
flin,System-R,logistics-48-1,38.7,884
flin,System-R,logistics-49-0,46.43,1005
flin,System-R,logistics-49-1,47.12,1015
flin,System-R,logistics-50-0,52.18,1084
flin,System-R,logistics-50-1,51.81,1093
flin,System-R,logistics-51-0,55.83,1115
flin,System-R,logistics-51-1,45.51,1017
flin,System-R,logistics-52-0,58.6,1108
flin,System-R,logistics-52-1,54.51,1077
flin,System-R,logistics-53-0,66.06,1181
flin,System-R,logistics-53-1,62.31,1170
flin,System-R,logistics-54-0,66.06,1179
flin,System-R,logistics-54-1,62.61,1192
flin,System-R,logistics-55-0,67.15,1157
flin,System-R,logistics-55-1,68.68,1185
flin,System-R,logistics-56-0,68.04,1159
flin,System-R,logistics-56-1,71.33,1230
flin,System-R,logistics-57-0,73.61,1199
flin,System-R,logistics-57-1,70.39,1205
flin,System-R,logistics-58-0,82.59,1251
flin,System-R,logistics-58-1,82.37,1263
flin,System-R,logistics-59-0,86.81,1316
flin,System-R,logistics-59-1,84.65,1294
flin,System-R,logistics-60-0,86.21,1355
flin,System-R,logistics-60-1,86.29,1282
flin,System-R,logistics-61-0,106.11,1529
flin,System-R,logistics-61-1,94.09,1390
flin,System-R,logistics-62-0,113.68,1587
flin,System-R,logistics-62-1,113.36,1600
flin,System-R,logistics-63-0,109.61,1583
flin,System-R,logistics-63-1,110.68,1556
flin,System-R,logistics-64-0,133.4,1655
flin,System-R,logistics-64-1,118.84,1589
flin,System-R,logistics-65-0,118.15,1564
flin,System-R,logistics-65-1,129.05,1616
flin,System-R,logistics-66-0,129.28,1630
flin,System-R,logistics-66-1,124.13,1615
flin,System-R,logistics-67-0,139.2,1652
flin,System-R,logistics-67-1,137.85,1675
flin,System-R,logistics-68-0,147.76,1696
flin,System-R,logistics-68-1,138.07,1641
flin,System-R,logistics-69-0,146.84,1718
flin,System-R,logistics-69-1,135.41,1653
flin,System-R,logistics-70-0,167.42,1746
flin,System-R,logistics-70-1,169.59,1817
flin,System-R,logistics-71-0,158.93,1763
flin,System-R,logistics-71-1,165.26,1788
flin,System-R,logistics-72-0,170.44,1828
flin,System-R,logistics-72-1,166.2,1774
flin,System-R,logistics-73-0,186.9,2005
flin,System-R,logistics-73-1,209.28,2079
flin,System-R,logistics-74-0,202.9,2090
flin,System-R,logistics-74-1,203.8,2090
flin,System-R,logistics-75-0,195.93,2034
flin,System-R,logistics-75-1,213.34,2134
flin,System-R,logistics-76-0,247.46,2238
flin,System-R,logistics-76-1,230.3,2166
flin,System-R,logistics-77-0,240.35,2211
flin,System-R,logistics-77-1,229.64,2131
flin,System-R,logistics-78-0,241.56,2234
flin,System-R,logistics-78-1,227.14,2176
flin,System-R,logistics-79-0,278.27,2370
flin,System-R,logistics-79-1,267.54,2315
flin,System-R,logistics-80-0,270.16,2339
flin,System-R,logistics-80-1,279.19,2371
flin,System-R,logistics-81-0,270.86,2336
flin,System-R,logistics-81-1,282.61,2369
flin,System-R,logistics-82-0,308.25,2416
flin,System-R,logistics-82-1,285.21,2374
flin,System-R,logistics-83-0,290.34,2340
flin,System-R,logistics-83-1,308.04,2404
flin,System-R,logistics-84-0,279.6,2318
flin,System-R,logistics-84-1,280.57,2355
flin,System-R,logistics-85-0,349.9,2725
flin,System-R,logistics-85-1,345.3,2699
flin,System-R,logistics-86-0,357.5,2747
flin,System-R,logistics-86-1,346.37,2596
flin,System-R,logistics-87-0,368.69,2750
flin,System-R,logistics-87-1,354.17,2707
flin,System-R,logistics-88-0,398.99,2847
flin,System-R,logistics-88-1,401.43,2882
flin,System-R,logistics-89-0,373.38,2685
flin,System-R,logistics-89-1,411.7,2917
flin,System-R,logistics-90-0,412.17,2830
flin,System-R,logistics-90-1,417.23,2865
flin,System-R,logistics-91-0,422.83,2876
flin,System-R,logistics-91-1,453.41,2951
flin,System-R,logistics-92-0,449.48,2936
flin,System-R,logistics-92-1,423.93,2875
flin,System-R,logistics-93-0,479.34,3035
flin,System-R,logistics-93-1,422.34,2913
flin,System-R,logistics-94-0,485.03,3022
flin,System-R,logistics-94-1,492.28,3001
flin,System-R,logistics-95-0,521.89,3157
flin,System-R,logistics-95-1,480.69,3022
flin,System-R,logistics-96-0,505.99,3132
flin,System-R,logistics-96-1,503.5,3082
flin,System-R,logistics-97-0,560.31,3371
flin,System-R,logistics-97-1,579.86,3369
flin,System-R,logistics-98-0,548.21,3391
flin,System-R,logistics-98-1,542.88,3273
flin,System-R,logistics-99-0,539.21,3361
flin,System-R,logistics-99-1,574.41,3432
shop,SHOP,logistics-100-0,280.09,621
shop,SHOP,logistics-100-1,286.09,619
